# time V+ V-
1.219000000e-03 0.000000000e+00 -0.000000000e+00
1.220000000e-03 0.000000000e+00 -0.000000000e+00
1.221000000e-03 0.000000000e+00 -0.000000000e+00
1.222000000e-03 0.000000000e+00 -0.000000000e+00
1.223000000e-03 0.000000000e+00 -0.000000000e+00
1.224000000e-03 0.000000000e+00 -0.000000000e+00
1.225000000e-03 0.000000000e+00 -0.000000000e+00
1.226000000e-03 0.000000000e+00 -0.000000000e+00
1.227000000e-03 0.000000000e+00 -0.000000000e+00
1.228000000e-03 0.000000000e+00 -0.000000000e+00
1.229000000e-03 0.000000000e+00 -0.000000000e+00
1.230000000e-03 0.000000000e+00 -0.000000000e+00
1.231000000e-03 0.000000000e+00 -0.000000000e+00
1.232000000e-03 0.000000000e+00 -0.000000000e+00
1.233000000e-03 0.000000000e+00 -0.000000000e+00
1.234000000e-03 0.000000000e+00 -0.000000000e+00
1.235000000e-03 0.000000000e+00 -0.000000000e+00
1.236000000e-03 0.000000000e+00 -0.000000000e+00
1.237000000e-03 0.000000000e+00 -0.000000000e+00
1.238000000e-03 0.000000000e+00 -0.000000000e+00
1.239000000e-03 0.000000000e+00 -0.000000000e+00
1.240000000e-03 0.000000000e+00 -0.000000000e+00
1.241000000e-03 0.000000000e+00 -0.000000000e+00
1.242000000e-03 0.000000000e+00 -0.000000000e+00
1.243000000e-03 0.000000000e+00 -0.000000000e+00
1.244000000e-03 0.000000000e+00 -0.000000000e+00
1.245000000e-03 0.000000000e+00 -0.000000000e+00
1.246000000e-03 0.000000000e+00 -0.000000000e+00
1.247000000e-03 0.000000000e+00 -0.000000000e+00
1.248000000e-03 0.000000000e+00 -0.000000000e+00
1.249000000e-03 0.000000000e+00 -0.000000000e+00
1.250000000e-03 0.000000000e+00 -0.000000000e+00
1.251000000e-03 0.000000000e+00 -0.000000000e+00
1.252000000e-03 0.000000000e+00 -0.000000000e+00
1.253000000e-03 0.000000000e+00 -0.000000000e+00
1.254000000e-03 0.000000000e+00 -0.000000000e+00
1.255000000e-03 0.000000000e+00 -0.000000000e+00
1.256000000e-03 0.000000000e+00 -0.000000000e+00
1.257000000e-03 0.000000000e+00 -0.000000000e+00
1.258000000e-03 0.000000000e+00 -0.000000000e+00
1.259000000e-03 0.000000000e+00 -0.000000000e+00
1.260000000e-03 0.000000000e+00 -0.000000000e+00
1.261000000e-03 0.000000000e+00 -0.000000000e+00
1.262000000e-03 0.000000000e+00 -0.000000000e+00
1.263000000e-03 0.000000000e+00 -0.000000000e+00
1.264000000e-03 0.000000000e+00 -0.000000000e+00
1.265000000e-03 0.000000000e+00 -0.000000000e+00
1.266000000e-03 0.000000000e+00 -0.000000000e+00
1.267000000e-03 0.000000000e+00 -0.000000000e+00
1.268000000e-03 0.000000000e+00 -0.000000000e+00
1.269000000e-03 0.000000000e+00 -0.000000000e+00
1.270000000e-03 0.000000000e+00 -0.000000000e+00
1.271000000e-03 0.000000000e+00 -0.000000000e+00
1.272000000e-03 0.000000000e+00 -0.000000000e+00
1.273000000e-03 0.000000000e+00 -0.000000000e+00
1.274000000e-03 0.000000000e+00 -0.000000000e+00
1.275000000e-03 0.000000000e+00 -0.000000000e+00
1.276000000e-03 0.000000000e+00 -0.000000000e+00
1.277000000e-03 0.000000000e+00 -0.000000000e+00
1.278000000e-03 0.000000000e+00 -0.000000000e+00
1.279000000e-03 0.000000000e+00 -0.000000000e+00
1.280000000e-03 0.000000000e+00 -0.000000000e+00
1.281000000e-03 0.000000000e+00 -0.000000000e+00
1.282000000e-03 0.000000000e+00 -0.000000000e+00
1.283000000e-03 0.000000000e+00 -0.000000000e+00
1.284000000e-03 0.000000000e+00 -0.000000000e+00
1.285000000e-03 0.000000000e+00 -0.000000000e+00
1.286000000e-03 0.000000000e+00 -0.000000000e+00
1.287000000e-03 0.000000000e+00 -0.000000000e+00
1.288000000e-03 0.000000000e+00 -0.000000000e+00
1.289000000e-03 0.000000000e+00 -0.000000000e+00
1.290000000e-03 0.000000000e+00 -0.000000000e+00
1.291000000e-03 0.000000000e+00 -0.000000000e+00
1.292000000e-03 0.000000000e+00 -0.000000000e+00
1.293000000e-03 0.000000000e+00 -0.000000000e+00
1.294000000e-03 0.000000000e+00 -0.000000000e+00
1.295000000e-03 0.000000000e+00 -0.000000000e+00
1.296000000e-03 0.000000000e+00 -0.000000000e+00
1.297000000e-03 0.000000000e+00 -0.000000000e+00
1.298000000e-03 0.000000000e+00 -0.000000000e+00
1.299000000e-03 0.000000000e+00 -0.000000000e+00
1.300000000e-03 0.000000000e+00 -0.000000000e+00
1.301000000e-03 0.000000000e+00 -0.000000000e+00
1.302000000e-03 0.000000000e+00 -0.000000000e+00
1.303000000e-03 0.000000000e+00 -0.000000000e+00
1.304000000e-03 0.000000000e+00 -0.000000000e+00
1.305000000e-03 0.000000000e+00 -0.000000000e+00
1.306000000e-03 0.000000000e+00 -0.000000000e+00
1.307000000e-03 0.000000000e+00 -0.000000000e+00
1.308000000e-03 0.000000000e+00 -0.000000000e+00
1.309000000e-03 0.000000000e+00 -0.000000000e+00
1.310000000e-03 0.000000000e+00 -0.000000000e+00
1.311000000e-03 0.000000000e+00 -0.000000000e+00
1.312000000e-03 0.000000000e+00 -0.000000000e+00
1.313000000e-03 0.000000000e+00 -0.000000000e+00
1.314000000e-03 0.000000000e+00 -0.000000000e+00
1.315000000e-03 0.000000000e+00 -0.000000000e+00
1.316000000e-03 0.000000000e+00 -0.000000000e+00
1.317000000e-03 0.000000000e+00 -0.000000000e+00
1.318000000e-03 0.000000000e+00 -0.000000000e+00
1.319000000e-03 0.000000000e+00 -0.000000000e+00
1.320000000e-03 0.000000000e+00 -0.000000000e+00
1.321000000e-03 0.000000000e+00 -0.000000000e+00
1.322000000e-03 0.000000000e+00 -0.000000000e+00
1.323000000e-03 0.000000000e+00 -0.000000000e+00
1.324000000e-03 0.000000000e+00 -0.000000000e+00
1.325000000e-03 0.000000000e+00 -0.000000000e+00
1.326000000e-03 0.000000000e+00 -0.000000000e+00
1.327000000e-03 0.000000000e+00 -0.000000000e+00
1.328000000e-03 0.000000000e+00 -0.000000000e+00
1.329000000e-03 0.000000000e+00 -0.000000000e+00
1.330000000e-03 0.000000000e+00 -0.000000000e+00
1.331000000e-03 0.000000000e+00 -0.000000000e+00
1.332000000e-03 0.000000000e+00 -0.000000000e+00
1.333000000e-03 0.000000000e+00 -0.000000000e+00
1.334000000e-03 0.000000000e+00 -0.000000000e+00
1.335000000e-03 0.000000000e+00 -0.000000000e+00
1.336000000e-03 0.000000000e+00 -0.000000000e+00
1.337000000e-03 0.000000000e+00 -0.000000000e+00
1.338000000e-03 0.000000000e+00 -0.000000000e+00
1.339000000e-03 0.000000000e+00 -0.000000000e+00
1.340000000e-03 0.000000000e+00 -0.000000000e+00
1.341000000e-03 0.000000000e+00 -0.000000000e+00
1.342000000e-03 0.000000000e+00 -0.000000000e+00
1.343000000e-03 0.000000000e+00 -0.000000000e+00
1.344000000e-03 0.000000000e+00 -0.000000000e+00
1.345000000e-03 0.000000000e+00 -0.000000000e+00
1.346000000e-03 0.000000000e+00 -0.000000000e+00
1.347000000e-03 0.000000000e+00 -0.000000000e+00
1.348000000e-03 0.000000000e+00 -0.000000000e+00
1.349000000e-03 0.000000000e+00 -0.000000000e+00
1.350000000e-03 0.000000000e+00 -0.000000000e+00
1.351000000e-03 0.000000000e+00 -0.000000000e+00
1.352000000e-03 0.000000000e+00 -0.000000000e+00
1.353000000e-03 0.000000000e+00 -0.000000000e+00
1.354000000e-03 0.000000000e+00 -0.000000000e+00
1.355000000e-03 0.000000000e+00 -0.000000000e+00
1.356000000e-03 0.000000000e+00 -0.000000000e+00
1.357000000e-03 0.000000000e+00 -0.000000000e+00
1.358000000e-03 0.000000000e+00 -0.000000000e+00
1.359000000e-03 0.000000000e+00 -0.000000000e+00
1.360000000e-03 0.000000000e+00 -0.000000000e+00
1.361000000e-03 0.000000000e+00 -0.000000000e+00
1.362000000e-03 0.000000000e+00 -0.000000000e+00
1.363000000e-03 0.000000000e+00 -0.000000000e+00
1.364000000e-03 0.000000000e+00 -0.000000000e+00
1.365000000e-03 0.000000000e+00 -0.000000000e+00
1.366000000e-03 0.000000000e+00 -0.000000000e+00
1.367000000e-03 0.000000000e+00 -0.000000000e+00
1.368000000e-03 0.000000000e+00 -0.000000000e+00
1.369000000e-03 0.000000000e+00 -0.000000000e+00
1.370000000e-03 0.000000000e+00 -0.000000000e+00
1.371000000e-03 0.000000000e+00 -0.000000000e+00
1.372000000e-03 0.000000000e+00 -0.000000000e+00
1.373000000e-03 0.000000000e+00 -0.000000000e+00
1.374000000e-03 0.000000000e+00 -0.000000000e+00
1.375000000e-03 0.000000000e+00 -0.000000000e+00
1.376000000e-03 0.000000000e+00 -0.000000000e+00
1.377000000e-03 0.000000000e+00 -0.000000000e+00
1.378000000e-03 0.000000000e+00 -0.000000000e+00
1.379000000e-03 0.000000000e+00 -0.000000000e+00
1.380000000e-03 0.000000000e+00 -0.000000000e+00
1.381000000e-03 0.000000000e+00 -0.000000000e+00
1.382000000e-03 0.000000000e+00 -0.000000000e+00
1.383000000e-03 0.000000000e+00 -0.000000000e+00
1.384000000e-03 0.000000000e+00 -0.000000000e+00
1.385000000e-03 0.000000000e+00 -0.000000000e+00
1.386000000e-03 0.000000000e+00 -0.000000000e+00
1.387000000e-03 0.000000000e+00 -0.000000000e+00
1.388000000e-03 0.000000000e+00 -0.000000000e+00
1.389000000e-03 0.000000000e+00 -0.000000000e+00
1.390000000e-03 0.000000000e+00 -0.000000000e+00
1.391000000e-03 0.000000000e+00 -0.000000000e+00
1.392000000e-03 0.000000000e+00 -0.000000000e+00
1.393000000e-03 0.000000000e+00 -0.000000000e+00
1.394000000e-03 0.000000000e+00 -0.000000000e+00
1.395000000e-03 0.000000000e+00 -0.000000000e+00
1.396000000e-03 0.000000000e+00 -0.000000000e+00
1.397000000e-03 0.000000000e+00 -0.000000000e+00
1.398000000e-03 0.000000000e+00 -0.000000000e+00
1.399000000e-03 0.000000000e+00 -0.000000000e+00
1.400000000e-03 0.000000000e+00 -0.000000000e+00
1.401000000e-03 0.000000000e+00 -0.000000000e+00
1.402000000e-03 0.000000000e+00 -0.000000000e+00
1.403000000e-03 0.000000000e+00 -0.000000000e+00
1.404000000e-03 0.000000000e+00 -0.000000000e+00
1.405000000e-03 0.000000000e+00 -0.000000000e+00
1.406000000e-03 0.000000000e+00 -0.000000000e+00
1.407000000e-03 0.000000000e+00 -0.000000000e+00
1.408000000e-03 0.000000000e+00 -0.000000000e+00
1.409000000e-03 0.000000000e+00 -0.000000000e+00
1.410000000e-03 0.000000000e+00 -0.000000000e+00
1.411000000e-03 0.000000000e+00 -0.000000000e+00
1.412000000e-03 0.000000000e+00 -0.000000000e+00
1.413000000e-03 0.000000000e+00 -0.000000000e+00
1.414000000e-03 0.000000000e+00 -0.000000000e+00
1.415000000e-03 0.000000000e+00 -0.000000000e+00
1.416000000e-03 0.000000000e+00 -0.000000000e+00
1.417000000e-03 0.000000000e+00 -0.000000000e+00
1.418000000e-03 0.000000000e+00 -0.000000000e+00
1.419000000e-03 0.000000000e+00 -0.000000000e+00
1.420000000e-03 0.000000000e+00 -0.000000000e+00
1.421000000e-03 0.000000000e+00 -0.000000000e+00
1.422000000e-03 0.000000000e+00 -0.000000000e+00
1.423000000e-03 0.000000000e+00 -0.000000000e+00
1.424000000e-03 0.000000000e+00 -0.000000000e+00
1.425000000e-03 0.000000000e+00 -0.000000000e+00
1.426000000e-03 0.000000000e+00 -0.000000000e+00
1.427000000e-03 0.000000000e+00 -0.000000000e+00
1.428000000e-03 0.000000000e+00 -0.000000000e+00
1.429000000e-03 0.000000000e+00 -0.000000000e+00
1.430000000e-03 0.000000000e+00 -0.000000000e+00
1.431000000e-03 0.000000000e+00 -0.000000000e+00
1.432000000e-03 0.000000000e+00 -0.000000000e+00
1.433000000e-03 0.000000000e+00 -0.000000000e+00
1.434000000e-03 0.000000000e+00 -0.000000000e+00
1.435000000e-03 0.000000000e+00 -0.000000000e+00
1.436000000e-03 0.000000000e+00 -0.000000000e+00
1.437000000e-03 0.000000000e+00 -0.000000000e+00
1.438000000e-03 0.000000000e+00 -0.000000000e+00
1.439000000e-03 0.000000000e+00 -0.000000000e+00
1.440000000e-03 0.000000000e+00 -0.000000000e+00
1.441000000e-03 0.000000000e+00 -0.000000000e+00
1.442000000e-03 0.000000000e+00 -0.000000000e+00
1.443000000e-03 0.000000000e+00 -0.000000000e+00
1.444000000e-03 0.000000000e+00 -0.000000000e+00
1.445000000e-03 0.000000000e+00 -0.000000000e+00
1.446000000e-03 0.000000000e+00 -0.000000000e+00
1.447000000e-03 0.000000000e+00 -0.000000000e+00
1.448000000e-03 0.000000000e+00 -0.000000000e+00
1.449000000e-03 0.000000000e+00 -0.000000000e+00
1.450000000e-03 0.000000000e+00 -0.000000000e+00
1.451000000e-03 0.000000000e+00 -0.000000000e+00
1.452000000e-03 0.000000000e+00 -0.000000000e+00
1.453000000e-03 0.000000000e+00 -0.000000000e+00
1.454000000e-03 0.000000000e+00 -0.000000000e+00
1.455000000e-03 0.000000000e+00 -0.000000000e+00
1.456000000e-03 0.000000000e+00 -0.000000000e+00
1.457000000e-03 0.000000000e+00 -0.000000000e+00
1.458000000e-03 0.000000000e+00 -0.000000000e+00
1.459000000e-03 0.000000000e+00 -0.000000000e+00
1.460000000e-03 0.000000000e+00 -0.000000000e+00
1.461000000e-03 0.000000000e+00 -0.000000000e+00
1.462000000e-03 0.000000000e+00 -0.000000000e+00
1.463000000e-03 0.000000000e+00 -0.000000000e+00
1.464000000e-03 0.000000000e+00 -0.000000000e+00
1.465000000e-03 0.000000000e+00 -0.000000000e+00
1.466000000e-03 0.000000000e+00 -0.000000000e+00
1.467000000e-03 0.000000000e+00 -0.000000000e+00
1.468000000e-03 0.000000000e+00 -0.000000000e+00
1.469000000e-03 0.000000000e+00 -0.000000000e+00
1.470000000e-03 0.000000000e+00 -0.000000000e+00
1.471000000e-03 0.000000000e+00 -0.000000000e+00
1.472000000e-03 0.000000000e+00 -0.000000000e+00
1.473000000e-03 0.000000000e+00 -0.000000000e+00
1.474000000e-03 0.000000000e+00 -0.000000000e+00
1.475000000e-03 0.000000000e+00 -0.000000000e+00
1.476000000e-03 0.000000000e+00 -0.000000000e+00
1.477000000e-03 0.000000000e+00 -0.000000000e+00
1.478000000e-03 0.000000000e+00 -0.000000000e+00
1.479000000e-03 0.000000000e+00 -0.000000000e+00
1.480000000e-03 0.000000000e+00 -0.000000000e+00
1.481000000e-03 0.000000000e+00 -0.000000000e+00
1.482000000e-03 0.000000000e+00 -0.000000000e+00
1.483000000e-03 0.000000000e+00 -0.000000000e+00
1.484000000e-03 0.000000000e+00 -0.000000000e+00
1.485000000e-03 0.000000000e+00 -0.000000000e+00
1.486000000e-03 0.000000000e+00 -0.000000000e+00
1.487000000e-03 0.000000000e+00 -0.000000000e+00
1.488000000e-03 0.000000000e+00 -0.000000000e+00
1.489000000e-03 0.000000000e+00 -0.000000000e+00
1.490000000e-03 0.000000000e+00 -0.000000000e+00
1.491000000e-03 0.000000000e+00 -0.000000000e+00
1.492000000e-03 0.000000000e+00 -0.000000000e+00
1.493000000e-03 0.000000000e+00 -0.000000000e+00
1.494000000e-03 0.000000000e+00 -0.000000000e+00
1.495000000e-03 0.000000000e+00 -0.000000000e+00
1.496000000e-03 0.000000000e+00 -0.000000000e+00
1.497000000e-03 0.000000000e+00 -0.000000000e+00
1.498000000e-03 0.000000000e+00 -0.000000000e+00
1.499000000e-03 0.000000000e+00 -0.000000000e+00
1.500000000e-03 0.000000000e+00 -0.000000000e+00
1.501000000e-03 0.000000000e+00 -0.000000000e+00
1.502000000e-03 0.000000000e+00 -0.000000000e+00
1.503000000e-03 0.000000000e+00 -0.000000000e+00
1.504000000e-03 0.000000000e+00 -0.000000000e+00
1.505000000e-03 0.000000000e+00 -0.000000000e+00
1.506000000e-03 0.000000000e+00 -0.000000000e+00
1.507000000e-03 0.000000000e+00 -0.000000000e+00
1.508000000e-03 0.000000000e+00 -0.000000000e+00
1.509000000e-03 0.000000000e+00 -0.000000000e+00
1.510000000e-03 0.000000000e+00 -0.000000000e+00
1.511000000e-03 0.000000000e+00 -0.000000000e+00
1.512000000e-03 0.000000000e+00 -0.000000000e+00
1.513000000e-03 0.000000000e+00 -0.000000000e+00
1.514000000e-03 0.000000000e+00 -0.000000000e+00
1.515000000e-03 0.000000000e+00 -0.000000000e+00
1.516000000e-03 0.000000000e+00 -0.000000000e+00
1.517000000e-03 0.000000000e+00 -0.000000000e+00
1.518000000e-03 0.000000000e+00 -0.000000000e+00
1.519000000e-03 0.000000000e+00 -0.000000000e+00
1.520000000e-03 0.000000000e+00 -0.000000000e+00
1.521000000e-03 0.000000000e+00 -0.000000000e+00
1.522000000e-03 0.000000000e+00 -0.000000000e+00
1.523000000e-03 0.000000000e+00 -0.000000000e+00
1.524000000e-03 0.000000000e+00 -0.000000000e+00
1.525000000e-03 0.000000000e+00 -0.000000000e+00
1.526000000e-03 0.000000000e+00 -0.000000000e+00
1.527000000e-03 0.000000000e+00 -0.000000000e+00
1.528000000e-03 0.000000000e+00 -0.000000000e+00
1.529000000e-03 0.000000000e+00 -0.000000000e+00
1.530000000e-03 0.000000000e+00 -0.000000000e+00
1.531000000e-03 0.000000000e+00 -0.000000000e+00
1.532000000e-03 0.000000000e+00 -0.000000000e+00
1.533000000e-03 0.000000000e+00 -0.000000000e+00
1.534000000e-03 0.000000000e+00 -0.000000000e+00
1.535000000e-03 0.000000000e+00 -0.000000000e+00
1.536000000e-03 0.000000000e+00 -0.000000000e+00
1.537000000e-03 0.000000000e+00 -0.000000000e+00
1.538000000e-03 0.000000000e+00 -0.000000000e+00
1.539000000e-03 0.000000000e+00 -0.000000000e+00
1.540000000e-03 0.000000000e+00 -0.000000000e+00
1.541000000e-03 0.000000000e+00 -0.000000000e+00
1.542000000e-03 0.000000000e+00 -0.000000000e+00
1.543000000e-03 0.000000000e+00 -0.000000000e+00
1.544000000e-03 0.000000000e+00 -0.000000000e+00
1.545000000e-03 0.000000000e+00 -0.000000000e+00
1.546000000e-03 0.000000000e+00 -0.000000000e+00
1.547000000e-03 0.000000000e+00 -0.000000000e+00
1.548000000e-03 0.000000000e+00 -0.000000000e+00
1.549000000e-03 0.000000000e+00 -0.000000000e+00
1.550000000e-03 0.000000000e+00 -0.000000000e+00
1.551000000e-03 0.000000000e+00 -0.000000000e+00
1.552000000e-03 0.000000000e+00 -0.000000000e+00
1.553000000e-03 0.000000000e+00 -0.000000000e+00
1.554000000e-03 0.000000000e+00 -0.000000000e+00
1.555000000e-03 0.000000000e+00 -0.000000000e+00
1.556000000e-03 0.000000000e+00 -0.000000000e+00
1.557000000e-03 0.000000000e+00 -0.000000000e+00
1.558000000e-03 0.000000000e+00 -0.000000000e+00
1.559000000e-03 0.000000000e+00 -0.000000000e+00
1.560000000e-03 0.000000000e+00 -0.000000000e+00
1.561000000e-03 0.000000000e+00 -0.000000000e+00
1.562000000e-03 0.000000000e+00 -0.000000000e+00
1.563000000e-03 0.000000000e+00 -0.000000000e+00
1.564000000e-03 0.000000000e+00 -0.000000000e+00
1.565000000e-03 0.000000000e+00 -0.000000000e+00
1.566000000e-03 0.000000000e+00 -0.000000000e+00
1.567000000e-03 0.000000000e+00 -0.000000000e+00
1.568000000e-03 0.000000000e+00 -0.000000000e+00
1.569000000e-03 0.000000000e+00 -0.000000000e+00
1.570000000e-03 0.000000000e+00 -0.000000000e+00
1.571000000e-03 0.000000000e+00 -0.000000000e+00
1.572000000e-03 0.000000000e+00 -0.000000000e+00
1.573000000e-03 0.000000000e+00 -0.000000000e+00
1.574000000e-03 0.000000000e+00 -0.000000000e+00
1.575000000e-03 0.000000000e+00 -0.000000000e+00
1.576000000e-03 0.000000000e+00 -0.000000000e+00
1.577000000e-03 0.000000000e+00 -0.000000000e+00
1.578000000e-03 0.000000000e+00 -0.000000000e+00
1.579000000e-03 0.000000000e+00 -0.000000000e+00
1.580000000e-03 0.000000000e+00 -0.000000000e+00
1.581000000e-03 0.000000000e+00 -0.000000000e+00
1.582000000e-03 0.000000000e+00 -0.000000000e+00
1.583000000e-03 0.000000000e+00 -0.000000000e+00
1.584000000e-03 0.000000000e+00 -0.000000000e+00
1.585000000e-03 0.000000000e+00 -0.000000000e+00
1.586000000e-03 0.000000000e+00 -0.000000000e+00
1.587000000e-03 0.000000000e+00 -0.000000000e+00
1.588000000e-03 0.000000000e+00 -0.000000000e+00
1.589000000e-03 0.000000000e+00 -0.000000000e+00
1.590000000e-03 0.000000000e+00 -0.000000000e+00
1.591000000e-03 0.000000000e+00 -0.000000000e+00
1.592000000e-03 0.000000000e+00 -0.000000000e+00
1.593000000e-03 0.000000000e+00 -0.000000000e+00
1.594000000e-03 0.000000000e+00 -0.000000000e+00
1.595000000e-03 0.000000000e+00 -0.000000000e+00
1.596000000e-03 0.000000000e+00 -0.000000000e+00
1.597000000e-03 0.000000000e+00 -0.000000000e+00
1.598000000e-03 0.000000000e+00 -0.000000000e+00
1.599000000e-03 0.000000000e+00 -0.000000000e+00
1.600000000e-03 0.000000000e+00 -0.000000000e+00
1.601000000e-03 0.000000000e+00 -0.000000000e+00
1.602000000e-03 0.000000000e+00 -0.000000000e+00
1.603000000e-03 0.000000000e+00 -0.000000000e+00
1.604000000e-03 0.000000000e+00 -0.000000000e+00
1.605000000e-03 0.000000000e+00 -0.000000000e+00
1.606000000e-03 0.000000000e+00 -0.000000000e+00
1.607000000e-03 0.000000000e+00 -0.000000000e+00
1.608000000e-03 0.000000000e+00 -0.000000000e+00
1.609000000e-03 0.000000000e+00 -0.000000000e+00
1.610000000e-03 0.000000000e+00 -0.000000000e+00
1.611000000e-03 0.000000000e+00 -0.000000000e+00
1.612000000e-03 0.000000000e+00 -0.000000000e+00
1.613000000e-03 0.000000000e+00 -0.000000000e+00
1.614000000e-03 0.000000000e+00 -0.000000000e+00
1.615000000e-03 0.000000000e+00 -0.000000000e+00
1.616000000e-03 0.000000000e+00 -0.000000000e+00
1.617000000e-03 0.000000000e+00 -0.000000000e+00
1.618000000e-03 0.000000000e+00 -0.000000000e+00
1.619000000e-03 0.000000000e+00 -0.000000000e+00
1.620000000e-03 0.000000000e+00 -0.000000000e+00
1.621000000e-03 0.000000000e+00 -0.000000000e+00
1.622000000e-03 0.000000000e+00 -0.000000000e+00
1.623000000e-03 0.000000000e+00 -0.000000000e+00
1.624000000e-03 0.000000000e+00 -0.000000000e+00
1.625000000e-03 0.000000000e+00 -0.000000000e+00
1.626000000e-03 0.000000000e+00 -0.000000000e+00
1.627000000e-03 0.000000000e+00 -0.000000000e+00
1.628000000e-03 0.000000000e+00 -0.000000000e+00
1.629000000e-03 0.000000000e+00 -0.000000000e+00
1.630000000e-03 0.000000000e+00 -0.000000000e+00
1.631000000e-03 0.000000000e+00 -0.000000000e+00
1.632000000e-03 0.000000000e+00 -0.000000000e+00
1.633000000e-03 0.000000000e+00 -0.000000000e+00
1.634000000e-03 0.000000000e+00 -0.000000000e+00
1.635000000e-03 0.000000000e+00 -0.000000000e+00
1.636000000e-03 0.000000000e+00 -0.000000000e+00
1.637000000e-03 0.000000000e+00 -0.000000000e+00
1.638000000e-03 0.000000000e+00 -0.000000000e+00
1.639000000e-03 0.000000000e+00 -0.000000000e+00
1.640000000e-03 0.000000000e+00 -0.000000000e+00
1.641000000e-03 0.000000000e+00 -0.000000000e+00
1.642000000e-03 0.000000000e+00 -0.000000000e+00
1.643000000e-03 0.000000000e+00 -0.000000000e+00
1.644000000e-03 0.000000000e+00 -0.000000000e+00
1.645000000e-03 0.000000000e+00 -0.000000000e+00
1.646000000e-03 0.000000000e+00 -0.000000000e+00
1.647000000e-03 0.000000000e+00 -0.000000000e+00
1.648000000e-03 0.000000000e+00 -0.000000000e+00
1.649000000e-03 0.000000000e+00 -0.000000000e+00
1.650000000e-03 0.000000000e+00 -0.000000000e+00
1.651000000e-03 0.000000000e+00 -0.000000000e+00
1.652000000e-03 0.000000000e+00 -0.000000000e+00
1.653000000e-03 0.000000000e+00 -0.000000000e+00
1.654000000e-03 0.000000000e+00 -0.000000000e+00
1.655000000e-03 0.000000000e+00 -0.000000000e+00
1.656000000e-03 0.000000000e+00 -0.000000000e+00
1.657000000e-03 0.000000000e+00 -0.000000000e+00
1.658000000e-03 0.000000000e+00 -0.000000000e+00
1.659000000e-03 0.000000000e+00 -0.000000000e+00
1.660000000e-03 0.000000000e+00 -0.000000000e+00
1.661000000e-03 0.000000000e+00 -0.000000000e+00
1.662000000e-03 0.000000000e+00 -0.000000000e+00
1.663000000e-03 0.000000000e+00 -0.000000000e+00
1.664000000e-03 0.000000000e+00 -0.000000000e+00
1.665000000e-03 0.000000000e+00 -0.000000000e+00
1.666000000e-03 0.000000000e+00 -0.000000000e+00
1.667000000e-03 0.000000000e+00 -0.000000000e+00
1.668000000e-03 0.000000000e+00 -0.000000000e+00
1.669000000e-03 0.000000000e+00 -0.000000000e+00
1.670000000e-03 0.000000000e+00 -0.000000000e+00
1.671000000e-03 0.000000000e+00 -0.000000000e+00
1.672000000e-03 0.000000000e+00 -0.000000000e+00
1.673000000e-03 0.000000000e+00 -0.000000000e+00
1.674000000e-03 0.000000000e+00 -0.000000000e+00
1.675000000e-03 0.000000000e+00 -0.000000000e+00
1.676000000e-03 0.000000000e+00 -0.000000000e+00
1.677000000e-03 0.000000000e+00 -0.000000000e+00
1.678000000e-03 0.000000000e+00 -0.000000000e+00
1.679000000e-03 0.000000000e+00 -0.000000000e+00
1.680000000e-03 0.000000000e+00 -0.000000000e+00
1.681000000e-03 0.000000000e+00 -0.000000000e+00
1.682000000e-03 0.000000000e+00 -0.000000000e+00
1.683000000e-03 0.000000000e+00 -0.000000000e+00
1.684000000e-03 0.000000000e+00 -0.000000000e+00
1.685000000e-03 0.000000000e+00 -0.000000000e+00
1.686000000e-03 0.000000000e+00 -0.000000000e+00
1.687000000e-03 0.000000000e+00 -0.000000000e+00
1.688000000e-03 0.000000000e+00 -0.000000000e+00
1.689000000e-03 0.000000000e+00 -0.000000000e+00
1.690000000e-03 0.000000000e+00 -0.000000000e+00
1.691000000e-03 0.000000000e+00 -0.000000000e+00
1.692000000e-03 0.000000000e+00 -0.000000000e+00
1.693000000e-03 0.000000000e+00 -0.000000000e+00
1.694000000e-03 0.000000000e+00 -0.000000000e+00
1.695000000e-03 0.000000000e+00 -0.000000000e+00
1.696000000e-03 0.000000000e+00 -0.000000000e+00
1.697000000e-03 0.000000000e+00 -0.000000000e+00
1.698000000e-03 0.000000000e+00 -0.000000000e+00
1.699000000e-03 0.000000000e+00 -0.000000000e+00
1.700000000e-03 0.000000000e+00 -0.000000000e+00
1.701000000e-03 0.000000000e+00 -0.000000000e+00
1.702000000e-03 0.000000000e+00 -0.000000000e+00
1.703000000e-03 0.000000000e+00 -0.000000000e+00
1.704000000e-03 0.000000000e+00 -0.000000000e+00
1.705000000e-03 0.000000000e+00 -0.000000000e+00
1.706000000e-03 0.000000000e+00 -0.000000000e+00
1.707000000e-03 0.000000000e+00 -0.000000000e+00
1.708000000e-03 0.000000000e+00 -0.000000000e+00
1.709000000e-03 0.000000000e+00 -0.000000000e+00
1.710000000e-03 0.000000000e+00 -0.000000000e+00
1.711000000e-03 0.000000000e+00 -0.000000000e+00
1.712000000e-03 0.000000000e+00 -0.000000000e+00
1.713000000e-03 0.000000000e+00 -0.000000000e+00
1.714000000e-03 0.000000000e+00 -0.000000000e+00
1.715000000e-03 0.000000000e+00 -0.000000000e+00
1.716000000e-03 0.000000000e+00 -0.000000000e+00
1.717000000e-03 0.000000000e+00 -0.000000000e+00
